loading preprocessed files
0/8920 (epoch 0), train_loss = 4.181, time/batch = 0.115
435/8920 (epoch 0), train_loss = 1.945, time/batch = 0.073
436/8920 (epoch 0), train_loss = 2.014, time/batch = 0.070
437/8920 (epoch 0), train_loss = 1.995, time/batch = 0.070
438/8920 (epoch 0), train_loss = 2.010, time/batch = 0.070
439/8920 (epoch 0), train_loss = 1.946, time/batch = 0.071
440/8920 (epoch 0), train_loss = 1.990, time/batch = 0.074
441/8920 (epoch 0), train_loss = 1.954, time/batch = 0.070
442/8920 (epoch 0), train_loss = 1.956, time/batch = 0.071
443/8920 (epoch 0), train_loss = 1.931, time/batch = 0.072
444/8920 (epoch 0), train_loss = 1.970, time/batch = 0.070
445/8920 (epoch 0), train_loss = 1.980, time/batch = 0.072
446/8920 (epoch 1), train_loss = 2.103, time/batch = 0.071
447/8920 (epoch 1), train_loss = 1.979, time/batch = 0.070
448/8920 (epoch 1), train_loss = 1.942, time/batch = 0.071
449/8920 (epoch 1), train_loss = 1.971, time/batch = 0.073
450/8920 (epoch 1), train_loss = 2.005, time/batch = 0.072
451/8920 (epoch 1), train_loss = 1.986, time/batch = 0.069
452/8920 (epoch 1), train_loss = 2.013, time/batch = 0.071
453/8920 (epoch 1), train_loss = 2.013, time/batch = 0.073
454/8920 (epoch 1), train_loss = 1.949, time/batch = 0.071
455/8920 (epoch 1), train_loss = 1.891, time/batch = 0.070
456/8920 (epoch 1), train_loss = 2.009, time/batch = 0.072
457/8920 (epoch 1), train_loss = 1.952, time/batch = 0.070
458/8920 (epoch 1), train_loss = 1.955, time/batch = 0.072
459/8920 (epoch 1), train_loss = 1.939, time/batch = 0.074
460/8920 (epoch 1), train_loss = 1.940, time/batch = 0.071
461/8920 (epoch 1), train_loss = 1.893, time/batch = 0.072
462/8920 (epoch 1), train_loss = 2.002, time/batch = 0.069
463/8920 (epoch 1), train_loss = 1.938, time/batch = 0.070
464/8920 (epoch 1), train_loss = 1.942, time/batch = 0.071
465/8920 (epoch 1), train_loss = 1.950, time/batch = 0.071
466/8920 (epoch 1), train_loss = 1.913, time/batch = 0.072
467/8920 (epoch 1), train_loss = 1.938, time/batch = 0.072
468/8920 (epoch 1), train_loss = 1.914, time/batch = 0.071
469/8920 (epoch 1), train_loss = 1.950, time/batch = 0.071
470/8920 (epoch 1), train_loss = 1.897, time/batch = 0.072
471/8920 (epoch 1), train_loss = 1.946, time/batch = 0.070
472/8920 (epoch 1), train_loss = 1.889, time/batch = 0.071
473/8920 (epoch 1), train_loss = 1.926, time/batch = 0.071
474/8920 (epoch 1), train_loss = 1.935, time/batch = 0.071
475/8920 (epoch 1), train_loss = 1.944, time/batch = 0.071
476/8920 (epoch 1), train_loss = 1.928, time/batch = 0.073
477/8920 (epoch 1), train_loss = 1.993, time/batch = 0.074
478/8920 (epoch 1), train_loss = 1.893, time/batch = 0.069
479/8920 (epoch 1), train_loss = 1.938, time/batch = 0.070
480/8920 (epoch 1), train_loss = 1.958, time/batch = 0.074
481/8920 (epoch 1), train_loss = 1.938, time/batch = 0.073
482/8920 (epoch 1), train_loss = 2.038, time/batch = 0.073
483/8920 (epoch 1), train_loss = 1.987, time/batch = 0.072
484/8920 (epoch 1), train_loss = 1.954, time/batch = 0.069
485/8920 (epoch 1), train_loss = 1.968, time/batch = 0.072
486/8920 (epoch 1), train_loss = 1.992, time/batch = 0.070
487/8920 (epoch 1), train_loss = 1.957, time/batch = 0.071
488/8920 (epoch 1), train_loss = 1.931, time/batch = 0.072
489/8920 (epoch 1), train_loss = 1.894, time/batch = 0.070
490/8920 (epoch 1), train_loss = 1.963, time/batch = 0.073
491/8920 (epoch 1), train_loss = 1.945, time/batch = 0.072
492/8920 (epoch 1), train_loss = 1.908, time/batch = 0.074
493/8920 (epoch 1), train_loss = 1.921, time/batch = 0.072
494/8920 (epoch 1), train_loss = 1.911, time/batch = 0.071
495/8920 (epoch 1), train_loss = 1.892, time/batch = 0.071
496/8920 (epoch 1), train_loss = 1.927, time/batch = 0.070
497/8920 (epoch 1), train_loss = 1.869, time/batch = 0.072
498/8920 (epoch 1), train_loss = 1.878, time/batch = 0.071
499/8920 (epoch 1), train_loss = 1.949, time/batch = 0.071
500/8920 (epoch 1), train_loss = 1.942, time/batch = 0.070
501/8920 (epoch 1), train_loss = 1.900, time/batch = 0.072
502/8920 (epoch 1), train_loss = 1.880, time/batch = 0.071
503/8920 (epoch 1), train_loss = 1.940, time/batch = 0.071
504/8920 (epoch 1), train_loss = 1.919, time/batch = 0.073
505/8920 (epoch 1), train_loss = 1.917, time/batch = 0.072
506/8920 (epoch 1), train_loss = 1.963, time/batch = 0.068
507/8920 (epoch 1), train_loss = 1.968, time/batch = 0.070
508/8920 (epoch 1), train_loss = 1.931, time/batch = 0.072
509/8920 (epoch 1), train_loss = 1.988, time/batch = 0.073
510/8920 (epoch 1), train_loss = 1.913, time/batch = 0.072
511/8920 (epoch 1), train_loss = 1.938, time/batch = 0.072
512/8920 (epoch 1), train_loss = 1.895, time/batch = 0.070
513/8920 (epoch 1), train_loss = 1.938, time/batch = 0.071
514/8920 (epoch 1), train_loss = 1.952, time/batch = 0.071
515/8920 (epoch 1), train_loss = 1.953, time/batch = 0.071
516/8920 (epoch 1), train_loss = 1.927, time/batch = 0.071
517/8920 (epoch 1), train_loss = 1.896, time/batch = 0.070
518/8920 (epoch 1), train_loss = 1.925, time/batch = 0.071
519/8920 (epoch 1), train_loss = 1.896, time/batch = 0.071
520/8920 (epoch 1), train_loss = 1.889, time/batch = 0.071
521/8920 (epoch 1), train_loss = 1.899, time/batch = 0.072
522/8920 (epoch 1), train_loss = 1.913, time/batch = 0.073
523/8920 (epoch 1), train_loss = 1.926, time/batch = 0.071
524/8920 (epoch 1), train_loss = 1.906, time/batch = 0.072
525/8920 (epoch 1), train_loss = 1.934, time/batch = 0.069
526/8920 (epoch 1), train_loss = 1.940, time/batch = 0.075
527/8920 (epoch 1), train_loss = 1.819, time/batch = 0.069
528/8920 (epoch 1), train_loss = 1.900, time/batch = 0.071
529/8920 (epoch 1), train_loss = 1.900, time/batch = 0.070
530/8920 (epoch 1), train_loss = 1.916, time/batch = 0.071
531/8920 (epoch 1), train_loss = 1.906, time/batch = 0.072
532/8920 (epoch 1), train_loss = 1.855, time/batch = 0.070
533/8920 (epoch 1), train_loss = 1.838, time/batch = 0.071
534/8920 (epoch 1), train_loss = 1.973, time/batch = 0.071
535/8920 (epoch 1), train_loss = 1.875, time/batch = 0.072
536/8920 (epoch 1), train_loss = 1.860, time/batch = 0.070
537/8920 (epoch 1), train_loss = 1.870, time/batch = 0.070
538/8920 (epoch 1), train_loss = 1.888, time/batch = 0.072
539/8920 (epoch 1), train_loss = 1.885, time/batch = 0.072
540/8920 (epoch 1), train_loss = 1.905, time/batch = 0.073
541/8920 (epoch 1), train_loss = 1.929, time/batch = 0.070
542/8920 (epoch 1), train_loss = 1.915, time/batch = 0.069
543/8920 (epoch 1), train_loss = 1.901, time/batch = 0.078
544/8920 (epoch 1), train_loss = 1.856, time/batch = 0.072
545/8920 (epoch 1), train_loss = 1.920, time/batch = 0.071
546/8920 (epoch 1), train_loss = 1.886, time/batch = 0.069
547/8920 (epoch 1), train_loss = 1.884, time/batch = 0.069
548/8920 (epoch 1), train_loss = 1.914, time/batch = 0.070
549/8920 (epoch 1), train_loss = 1.891, time/batch = 0.074
550/8920 (epoch 1), train_loss = 1.897, time/batch = 0.073
551/8920 (epoch 1), train_loss = 1.888, time/batch = 0.071
552/8920 (epoch 1), train_loss = 1.860, time/batch = 0.070
553/8920 (epoch 1), train_loss = 1.870, time/batch = 0.070
554/8920 (epoch 1), train_loss = 1.915, time/batch = 0.071
555/8920 (epoch 1), train_loss = 1.814, time/batch = 0.070
556/8920 (epoch 1), train_loss = 1.805, time/batch = 0.071
557/8920 (epoch 1), train_loss = 1.868, time/batch = 0.072
558/8920 (epoch 1), train_loss = 1.906, time/batch = 0.071
559/8920 (epoch 1), train_loss = 1.912, time/batch = 0.071
560/8920 (epoch 1), train_loss = 1.904, time/batch = 0.072
561/8920 (epoch 1), train_loss = 1.903, time/batch = 0.073
562/8920 (epoch 1), train_loss = 1.887, time/batch = 0.071
563/8920 (epoch 1), train_loss = 1.923, time/batch = 0.071
564/8920 (epoch 1), train_loss = 1.888, time/batch = 0.069
565/8920 (epoch 1), train_loss = 1.790, time/batch = 0.072
566/8920 (epoch 1), train_loss = 1.884, time/batch = 0.072
567/8920 (epoch 1), train_loss = 1.893, time/batch = 0.073
568/8920 (epoch 1), train_loss = 1.842, time/batch = 0.069
569/8920 (epoch 1), train_loss = 1.840, time/batch = 0.069
570/8920 (epoch 1), train_loss = 1.874, time/batch = 0.070
571/8920 (epoch 1), train_loss = 1.924, time/batch = 0.071
572/8920 (epoch 1), train_loss = 1.858, time/batch = 0.073
573/8920 (epoch 1), train_loss = 1.890, time/batch = 0.071
574/8920 (epoch 1), train_loss = 1.919, time/batch = 0.071
575/8920 (epoch 1), train_loss = 1.825, time/batch = 0.070
576/8920 (epoch 1), train_loss = 1.800, time/batch = 0.073
577/8920 (epoch 1), train_loss = 1.867, time/batch = 0.071
578/8920 (epoch 1), train_loss = 1.931, time/batch = 0.071
579/8920 (epoch 1), train_loss = 1.866, time/batch = 0.071
580/8920 (epoch 1), train_loss = 1.830, time/batch = 0.071
581/8920 (epoch 1), train_loss = 1.882, time/batch = 0.073
582/8920 (epoch 1), train_loss = 1.913, time/batch = 0.071
583/8920 (epoch 1), train_loss = 1.924, time/batch = 0.070
584/8920 (epoch 1), train_loss = 1.911, time/batch = 0.069
585/8920 (epoch 1), train_loss = 1.929, time/batch = 0.073
586/8920 (epoch 1), train_loss = 1.909, time/batch = 0.071
587/8920 (epoch 1), train_loss = 1.902, time/batch = 0.073
588/8920 (epoch 1), train_loss = 1.848, time/batch = 0.070
589/8920 (epoch 1), train_loss = 1.857, time/batch = 0.068
590/8920 (epoch 1), train_loss = 1.870, time/batch = 0.071
591/8920 (epoch 1), train_loss = 1.879, time/batch = 0.070
592/8920 (epoch 1), train_loss = 1.854, time/batch = 0.072
593/8920 (epoch 1), train_loss = 1.837, time/batch = 0.070
594/8920 (epoch 1), train_loss = 1.856, time/batch = 0.070
595/8920 (epoch 1), train_loss = 1.870, time/batch = 0.070
596/8920 (epoch 1), train_loss = 1.818, time/batch = 0.071
597/8920 (epoch 1), train_loss = 1.884, time/batch = 0.070
598/8920 (epoch 1), train_loss = 1.861, time/batch = 0.070
599/8920 (epoch 1), train_loss = 1.864, time/batch = 0.072
600/8920 (epoch 1), train_loss = 1.862, time/batch = 0.070
601/8920 (epoch 1), train_loss = 1.859, time/batch = 0.072
602/8920 (epoch 1), train_loss = 1.842, time/batch = 0.072
603/8920 (epoch 1), train_loss = 1.855, time/batch = 0.072
604/8920 (epoch 1), train_loss = 1.874, time/batch = 0.068
605/8920 (epoch 1), train_loss = 1.866, time/batch = 0.071
606/8920 (epoch 1), train_loss = 1.824, time/batch = 0.072
607/8920 (epoch 1), train_loss = 1.950, time/batch = 0.072
608/8920 (epoch 1), train_loss = 1.867, time/batch = 0.070
609/8920 (epoch 1), train_loss = 1.861, time/batch = 0.069
610/8920 (epoch 1), train_loss = 1.896, time/batch = 0.072
611/8920 (epoch 1), train_loss = 1.867, time/batch = 0.072
612/8920 (epoch 1), train_loss = 1.843, time/batch = 0.072
613/8920 (epoch 1), train_loss = 1.794, time/batch = 0.072
614/8920 (epoch 1), train_loss = 1.853, time/batch = 0.069
615/8920 (epoch 1), train_loss = 1.896, time/batch = 0.070
616/8920 (epoch 1), train_loss = 1.868, time/batch = 0.071
617/8920 (epoch 1), train_loss = 1.908, time/batch = 0.071
618/8920 (epoch 1), train_loss = 1.857, time/batch = 0.071
619/8920 (epoch 1), train_loss = 1.840, time/batch = 0.072
620/8920 (epoch 1), train_loss = 1.872, time/batch = 0.071
621/8920 (epoch 1), train_loss = 1.896, time/batch = 0.072
622/8920 (epoch 1), train_loss = 1.876, time/batch = 0.073
623/8920 (epoch 1), train_loss = 1.836, time/batch = 0.072
624/8920 (epoch 1), train_loss = 1.801, time/batch = 0.071
625/8920 (epoch 1), train_loss = 1.812, time/batch = 0.069
626/8920 (epoch 1), train_loss = 1.824, time/batch = 0.071
627/8920 (epoch 1), train_loss = 1.868, time/batch = 0.071
628/8920 (epoch 1), train_loss = 1.859, time/batch = 0.073
629/8920 (epoch 1), train_loss = 1.853, time/batch = 0.072
630/8920 (epoch 1), train_loss = 1.756, time/batch = 0.069
631/8920 (epoch 1), train_loss = 1.817, time/batch = 0.072
632/8920 (epoch 1), train_loss = 1.829, time/batch = 0.073
633/8920 (epoch 1), train_loss = 1.850, time/batch = 0.070
634/8920 (epoch 1), train_loss = 1.839, time/batch = 0.070
635/8920 (epoch 1), train_loss = 1.761, time/batch = 0.070
636/8920 (epoch 1), train_loss = 1.859, time/batch = 0.072
637/8920 (epoch 1), train_loss = 1.766, time/batch = 0.073
638/8920 (epoch 1), train_loss = 1.821, time/batch = 0.073
639/8920 (epoch 1), train_loss = 1.814, time/batch = 0.071
640/8920 (epoch 1), train_loss = 1.842, time/batch = 0.069
641/8920 (epoch 1), train_loss = 1.822, time/batch = 0.071
642/8920 (epoch 1), train_loss = 1.806, time/batch = 0.071
643/8920 (epoch 1), train_loss = 1.849, time/batch = 0.071
644/8920 (epoch 1), train_loss = 1.889, time/batch = 0.069
645/8920 (epoch 1), train_loss = 1.883, time/batch = 0.070
646/8920 (epoch 1), train_loss = 1.892, time/batch = 0.071
647/8920 (epoch 1), train_loss = 1.831, time/batch = 0.074
648/8920 (epoch 1), train_loss = 1.871, time/batch = 0.071
649/8920 (epoch 1), train_loss = 1.822, time/batch = 0.070
650/8920 (epoch 1), train_loss = 1.831, time/batch = 0.069
651/8920 (epoch 1), train_loss = 1.851, time/batch = 0.072
652/8920 (epoch 1), train_loss = 1.861, time/batch = 0.071
653/8920 (epoch 1), train_loss = 1.874, time/batch = 0.071
654/8920 (epoch 1), train_loss = 1.916, time/batch = 0.072
655/8920 (epoch 1), train_loss = 1.843, time/batch = 0.071
656/8920 (epoch 1), train_loss = 1.835, time/batch = 0.070
657/8920 (epoch 1), train_loss = 1.799, time/batch = 0.073
658/8920 (epoch 1), train_loss = 1.822, time/batch = 0.074
659/8920 (epoch 1), train_loss = 1.856, time/batch = 0.071
660/8920 (epoch 1), train_loss = 1.765, time/batch = 0.071
661/8920 (epoch 1), train_loss = 1.809, time/batch = 0.068
662/8920 (epoch 1), train_loss = 1.824, time/batch = 0.070
663/8920 (epoch 1), train_loss = 1.808, time/batch = 0.071
664/8920 (epoch 1), train_loss = 1.796, time/batch = 0.073
665/8920 (epoch 1), train_loss = 1.826, time/batch = 0.072
666/8920 (epoch 1), train_loss = 1.825, time/batch = 0.070
667/8920 (epoch 1), train_loss = 1.880, time/batch = 0.072
668/8920 (epoch 1), train_loss = 1.834, time/batch = 0.070
669/8920 (epoch 1), train_loss = 1.825, time/batch = 0.072
670/8920 (epoch 1), train_loss = 1.805, time/batch = 0.073
671/8920 (epoch 1), train_loss = 1.801, time/batch = 0.068
672/8920 (epoch 1), train_loss = 1.892, time/batch = 0.070
673/8920 (epoch 1), train_loss = 1.823, time/batch = 0.072
674/8920 (epoch 1), train_loss = 1.851, time/batch = 0.070
675/8920 (epoch 1), train_loss = 1.814, time/batch = 0.070
676/8920 (epoch 1), train_loss = 1.859, time/batch = 0.069
677/8920 (epoch 1), train_loss = 1.823, time/batch = 0.072
678/8920 (epoch 1), train_loss = 1.825, time/batch = 0.069
679/8920 (epoch 1), train_loss = 1.847, time/batch = 0.071
680/8920 (epoch 1), train_loss = 1.838, time/batch = 0.071
681/8920 (epoch 1), train_loss = 1.828, time/batch = 0.071
682/8920 (epoch 1), train_loss = 1.829, time/batch = 0.071
683/8920 (epoch 1), train_loss = 1.795, time/batch = 0.070
684/8920 (epoch 1), train_loss = 1.809, time/batch = 0.071
685/8920 (epoch 1), train_loss = 1.817, time/batch = 0.072
686/8920 (epoch 1), train_loss = 1.835, time/batch = 0.069
687/8920 (epoch 1), train_loss = 1.792, time/batch = 0.071
688/8920 (epoch 1), train_loss = 1.804, time/batch = 0.071
689/8920 (epoch 1), train_loss = 1.829, time/batch = 0.071
690/8920 (epoch 1), train_loss = 1.770, time/batch = 0.071
691/8920 (epoch 1), train_loss = 1.791, time/batch = 0.070
692/8920 (epoch 1), train_loss = 1.801, time/batch = 0.071
693/8920 (epoch 1), train_loss = 1.824, time/batch = 0.071
694/8920 (epoch 1), train_loss = 1.853, time/batch = 0.072
695/8920 (epoch 1), train_loss = 1.761, time/batch = 0.071
696/8920 (epoch 1), train_loss = 1.847, time/batch = 0.070
697/8920 (epoch 1), train_loss = 1.748, time/batch = 0.069
698/8920 (epoch 1), train_loss = 1.822, time/batch = 0.071
699/8920 (epoch 1), train_loss = 1.793, time/batch = 0.070
700/8920 (epoch 1), train_loss = 1.797, time/batch = 0.070
701/8920 (epoch 1), train_loss = 1.805, time/batch = 0.070
702/8920 (epoch 1), train_loss = 1.803, time/batch = 0.073
703/8920 (epoch 1), train_loss = 1.784, time/batch = 0.075
704/8920 (epoch 1), train_loss = 1.840, time/batch = 0.072
705/8920 (epoch 1), train_loss = 1.804, time/batch = 0.072
706/8920 (epoch 1), train_loss = 1.763, time/batch = 0.074
707/8920 (epoch 1), train_loss = 1.771, time/batch = 0.068
708/8920 (epoch 1), train_loss = 1.779, time/batch = 0.071
709/8920 (epoch 1), train_loss = 1.788, time/batch = 0.073
710/8920 (epoch 1), train_loss = 1.764, time/batch = 0.072
711/8920 (epoch 1), train_loss = 1.824, time/batch = 0.071
712/8920 (epoch 1), train_loss = 1.862, time/batch = 0.074
713/8920 (epoch 1), train_loss = 1.805, time/batch = 0.070
714/8920 (epoch 1), train_loss = 1.772, time/batch = 0.073
715/8920 (epoch 1), train_loss = 1.803, time/batch = 0.073
716/8920 (epoch 1), train_loss = 1.797, time/batch = 0.072
717/8920 (epoch 1), train_loss = 1.843, time/batch = 0.072
718/8920 (epoch 1), train_loss = 1.768, time/batch = 0.071
719/8920 (epoch 1), train_loss = 1.833, time/batch = 0.070
720/8920 (epoch 1), train_loss = 1.796, time/batch = 0.073
721/8920 (epoch 1), train_loss = 1.833, time/batch = 0.072
722/8920 (epoch 1), train_loss = 1.814, time/batch = 0.070
723/8920 (epoch 1), train_loss = 1.823, time/batch = 0.071
724/8920 (epoch 1), train_loss = 1.811, time/batch = 0.069
725/8920 (epoch 1), train_loss = 1.843, time/batch = 0.070
726/8920 (epoch 1), train_loss = 1.764, time/batch = 0.072
727/8920 (epoch 1), train_loss = 1.832, time/batch = 0.074
728/8920 (epoch 1), train_loss = 1.759, time/batch = 0.073
729/8920 (epoch 1), train_loss = 1.800, time/batch = 0.071
730/8920 (epoch 1), train_loss = 1.787, time/batch = 0.070
731/8920 (epoch 1), train_loss = 1.777, time/batch = 0.072
732/8920 (epoch 1), train_loss = 1.755, time/batch = 0.070
733/8920 (epoch 1), train_loss = 1.835, time/batch = 0.070
734/8920 (epoch 1), train_loss = 1.826, time/batch = 0.070
735/8920 (epoch 1), train_loss = 1.778, time/batch = 0.073
736/8920 (epoch 1), train_loss = 1.776, time/batch = 0.071
737/8920 (epoch 1), train_loss = 1.802, time/batch = 0.071
738/8920 (epoch 1), train_loss = 1.762, time/batch = 0.070
739/8920 (epoch 1), train_loss = 1.816, time/batch = 0.071
740/8920 (epoch 1), train_loss = 1.834, time/batch = 0.069
741/8920 (epoch 1), train_loss = 1.811, time/batch = 0.073
742/8920 (epoch 1), train_loss = 1.833, time/batch = 0.070
743/8920 (epoch 1), train_loss = 1.754, time/batch = 0.071
744/8920 (epoch 1), train_loss = 1.832, time/batch = 0.069
745/8920 (epoch 1), train_loss = 1.712, time/batch = 0.070
746/8920 (epoch 1), train_loss = 1.725, time/batch = 0.071
747/8920 (epoch 1), train_loss = 1.792, time/batch = 0.071
748/8920 (epoch 1), train_loss = 1.734, time/batch = 0.070
749/8920 (epoch 1), train_loss = 1.704, time/batch = 0.070
750/8920 (epoch 1), train_loss = 1.806, time/batch = 0.070
751/8920 (epoch 1), train_loss = 1.809, time/batch = 0.071
752/8920 (epoch 1), train_loss = 1.719, time/batch = 0.073
753/8920 (epoch 1), train_loss = 1.799, time/batch = 0.070
754/8920 (epoch 1), train_loss = 1.842, time/batch = 0.069
755/8920 (epoch 1), train_loss = 1.799, time/batch = 0.072
756/8920 (epoch 1), train_loss = 1.769, time/batch = 0.071
757/8920 (epoch 1), train_loss = 1.840, time/batch = 0.075
758/8920 (epoch 1), train_loss = 1.817, time/batch = 0.071
759/8920 (epoch 1), train_loss = 1.818, time/batch = 0.072
760/8920 (epoch 1), train_loss = 1.733, time/batch = 0.069
761/8920 (epoch 1), train_loss = 1.789, time/batch = 0.070
762/8920 (epoch 1), train_loss = 1.786, time/batch = 0.071
763/8920 (epoch 1), train_loss = 1.804, time/batch = 0.072
764/8920 (epoch 1), train_loss = 1.745, time/batch = 0.072
